bit_size,use_features,use_chirality,radius,activities,metric,metric_op,metric_val,min_cmpds,k,boosters,inferred,corrcoef,test1_labels,test2_labels
2048,false,false,9,"KD, KI, EC50",r2,min,-0.5,120,1,155,181,0.2697103980475404,0.2809667048161372,0.2414578813967218
2048,false,false,2,"KD, KI",r2,min,-0.5,120,1,152,181,0.29612179623958546,0.31793357562221486,0.2525466367846668
2048,true,true,2,"KD, KI, EC50, IC50",r2,min,-0.5,120,1,234,140,0.31215426732588375,0.29231838206613997,0.32255632135390244
2048,false,false,1,"KD, KI, EC50, IC50",r2,min,-0.5,120,1,234,140,0.3765663062525924,0.34223137315524627,0.41238695332217945
2048,false,false,7,"KD, KI",r2,min,-0.5,120,1,152,181,0.22675086796933405,0.2125565208437111,0.22876566966478773
2048,false,false,2,"KD, KI, EC50, IC50",r2,min,-0.5,120,1,234,140,0.3595377000952827,0.3209886940036604,0.39242575672900265
2048,false,false,3,"KD, KI, EC50, IC50",r2,min,-0.5,120,1,234,140,0.33775885015527146,0.3338760195494066,0.3364426040423161
2048,false,false,1,"KD, KI, EC50",r2,min,-0.5,120,1,155,181,0.26640598768617646,0.2732617341863914,0.246566499996266
2048,false,false,9,"KD, KI",r2,min,-0.25,120,1,152,181,0.27926041888554803,0.2610327339527707,0.27928319424811665
2048,true,true,3,"KD, KI",r2,min,-0.25,120,1,152,181,0.3000885965949656,0.3094837879669716,0.2640117974830801
2048,false,false,5,"KD, KI",r2,min,-0.25,120,1,152,181,0.27153442848077636,0.269324974351072,0.26058817159478986
2048,true,true,2,"KD, KI",r2,min,-0.25,120,1,152,181,0.2943394180434323,0.32575714572394254,0.22196318825009562
2048,false,false,11,"KD, KI",r2,min,-0.25,120,1,151,181,0.29053127857563354,0.29230799115536316,0.2708981765843434
2048,false,false,3,"KD, KI, EC50",r2,min,-0.25,120,1,155,181,0.2560141967547263,0.2506422169203559,0.23966611376145452
2048,false,false,2,"KD, KI, EC50",r2,min,-0.25,120,1,155,181,0.25939788002900044,0.2645291132655711,0.24330371337980095
2048,false,false,11,"KD, KI, EC50",r2,min,-0.25,120,1,155,181,0.2596746578749916,0.27095610818394533,0.233542180775837
2048,false,false,3,"KD, KI",r2,min,-0.25,120,1,152,181,0.28475416997873504,0.2744678432684404,0.2786241171229972
2048,false,false,9,"KD, KI",r2,min,,240,1,99,219,0.2541682556027248,0.21239126069263972,0.2811821032133888
2048,true,true,3,"KD, KI",r2,min,,240,1,99,219,0.28845551643611544,0.3094570720980553,0.24559765050395257
2048,false,false,5,"KD, KI",r2,min,,240,1,99,219,0.22615478871299202,0.21028820902223286,0.2292020114712157
2048,true,true,2,"KD, KI",r2,min,,240,1,99,219,0.2591921782631969,0.30056669575597844,0.18619397379713643
2048,false,false,11,"KD, KI",r2,min,,240,1,99,219,0.268852179165089,0.2679057528605476,0.2521467079208173
2048,false,false,3,"KD, KI, EC50",r2,min,,240,1,107,215,0.23814025133646136,0.25752982983061873,0.19485395234763225
2048,false,false,2,"KD, KI, EC50",r2,min,,240,1,107,215,0.2511858936930514,0.2672814580925537,0.22121591876187097
2048,false,false,11,"KD, KI, EC50",r2,min,,240,1,107,215,0.26414754113805056,0.26536231345235056,0.25074373650651455
2048,false,false,3,"KD, KI",r2,min,,240,1,99,219,0.25184193199726784,0.2328037370189856,0.25683822821371305
2048,true,true,1,"KD, KI",r2,min,,240,1,99,219,0.2456965218716414,0.2395840247816604,0.24510997915850424
2048,false,false,5,"KD, KI, EC50",r2,min,,240,1,107,215,0.25343549673586907,0.2306086239139943,0.2698986283296186
2048,true,true,3,"KD, KI, EC50, IC50",r2,min,,240,1,184,167,0.2784156627496547,0.24562852619352363,0.2982239076543959
2048,false,false,7,"KD, KI, EC50",r2,min,,240,1,107,215,0.225524140661055,0.19840934676811062,0.2519746904188125
2048,false,false,1,"KD, KI",r2,min,,240,1,99,219,0.24809782870674352,0.2674891096080045,0.2226681990058536
2048,false,false,11,"KD, KI, EC50, IC50",r2,min,,240,1,184,167,0.29921508471418024,0.29584060186670824,0.2940751622067121
2048,false,false,2,"KD, KI, EC50, IC50",r2,min,-0.25,120,1,234,140,0.3595377000952827,0.3209886940036604,0.39242575672900265
2048,false,false,3,"KD, KI, EC50, IC50",r2,min,-0.25,120,1,234,140,0.33775885015527146,0.3338760195494066,0.3364426040423161
2048,false,false,1,"KD, KI, EC50",r2,min,-0.25,120,1,155,181,0.26640598768617646,0.2732617341863914,0.246566499996266
2048,false,false,9,"KD, KI",r2,min,0.0,120,1,149,182,0.27865194885956723,0.2603387687165411,0.27869248958881887
2048,true,true,3,"KD, KI",r2,min,0.0,120,1,149,181,0.29624043587693677,0.30326860021071544,0.26387001718545683
2048,false,false,5,"KD, KI",r2,min,0.0,120,1,151,181,0.27153442848077636,0.269324974351072,0.26058817159478986
2048,true,true,2,"KD, KI",r2,min,0.0,120,1,149,183,0.2978266359636978,0.3274323633637656,0.22694800998931366
2048,false,false,11,"KD, KI",r2,min,0.0,120,1,149,183,0.2893734561713375,0.2924224520148795,0.2682053874917954
2048,false,false,3,"KD, KI, EC50",r2,min,0.0,120,1,155,181,0.2560141967547263,0.2506422169203559,0.23966611376145452
2048,false,false,2,"KD, KI, EC50",r2,min,0.0,120,1,152,183,0.25861562226081686,0.2620737278363702,0.24458182188274588
2048,false,false,11,"KD, KI, EC50",r2,min,0.0,120,1,153,181,0.2596746578749916,0.27095610818394533,0.233542180775837
2048,false,false,3,"KD, KI",r2,min,0.0,120,1,150,183,0.28548331331866644,0.2768974132851405,0.2768009307667061
2048,true,true,1,"KD, KI",r2,min,0.0,120,1,147,185,0.2547275837752847,0.2597287897816248,0.24062685704432726
2048,false,false,5,"KD, KI, EC50",r2,min,0.0,120,1,153,182,0.26750344579497176,0.23560677959501686,0.29028015958509773
2048,true,true,3,"KD, KI, EC50, IC50",r2,min,0.0,120,1,233,141,0.30602178274622294,0.2694721668854064,0.3401486476120525
2048,true,true,2,"KD, KI",r2,min,-2.0,240,1,99,219,0.2591921782631969,0.30056669575597844,0.18619397379713643
2048,false,false,11,"KD, KI",r2,min,-2.0,240,1,99,219,0.268852179165089,0.2679057528605476,0.2521467079208173
2048,false,false,3,"KD, KI, EC50",r2,min,-2.0,240,1,107,215,0.23814025133646136,0.25752982983061873,0.19485395234763225
2048,false,false,2,"KD, KI, EC50",r2,min,-2.0,240,1,107,215,0.2511858936930514,0.2672814580925537,0.22121591876187097
2048,false,false,11,"KD, KI, EC50",r2,min,-2.0,240,1,107,215,0.26414754113805056,0.26536231345235056,0.25074373650651455
2048,false,false,3,"KD, KI",r2,min,-2.0,240,1,99,219,0.25184193199726784,0.2328037370189856,0.25683822821371305
2048,true,true,1,"KD, KI",r2,min,-2.0,240,1,99,219,0.2456965218716414,0.2395840247816604,0.24510997915850424
2048,false,false,5,"KD, KI, EC50",r2,min,-2.0,240,1,107,215,0.25343549673586907,0.2306086239139943,0.2698986283296186
2048,true,true,3,"KD, KI, EC50, IC50",r2,min,-2.0,240,1,184,167,0.2784156627496547,0.24562852619352363,0.2982239076543959
2048,false,false,7,"KD, KI, EC50",r2,min,-2.0,240,1,107,215,0.225524140661055,0.19840934676811062,0.2519746904188125
2048,false,false,1,"KD, KI",r2,min,-2.0,240,1,99,219,0.24809782870674352,0.2674891096080045,0.2226681990058536
2048,false,false,11,"KD, KI, EC50, IC50",r2,min,-2.0,240,1,184,167,0.29921508471418024,0.29584060186670824,0.2940751622067121
2048,false,false,9,"KD, KI, EC50, IC50",r2,min,-2.0,240,1,184,167,0.27367241654719454,0.2437905089719914,0.30616734330998724
2048,false,false,5,"KD, KI, EC50, IC50",r2,min,-2.0,240,1,184,167,0.3220210667403516,0.300143537007845,0.33131553352844334
2048,true,true,1,"KD, KI, EC50, IC50",r2,min,-2.0,240,1,184,167,0.27951952968993504,0.3321021708821826,0.2085256058014439
2048,false,false,7,"KD, KI, EC50, IC50",r2,min,-2.0,240,1,184,167,0.316660124433103,0.31093871353590913,0.31598442823641854
2048,false,false,9,"KD, KI, EC50",r2,min,-2.0,240,1,107,215,0.25115964759028614,0.24825060043232483,0.24335918827702366
2048,false,false,2,"KD, KI",r2,min,-2.0,240,1,99,219,0.2663969504820877,0.29654785152501234,0.2189959459637571
2048,true,true,2,"KD, KI, EC50, IC50",r2,min,-2.0,240,1,184,167,0.2768686041675838,0.2783420894141839,0.25825180300771455
2048,false,false,1,"KD, KI, EC50, IC50",r2,min,-2.0,240,1,184,167,0.33906053000503317,0.3124710136473272,0.364884827905011
2048,false,false,7,"KD, KI",r2,min,-2.0,240,1,99,219,0.22219053464293725,0.17708319626870006,0.26165064601748367
2048,false,false,2,"KD, KI, EC50, IC50",r2,min,-2.0,240,1,184,167,0.32320082212259454,0.2827336714318265,0.35772352038741584
2048,false,false,3,"KD, KI, EC50, IC50",r2,min,-2.0,240,1,184,167,0.3142491349717877,0.31109842470703225,0.30642631901939404
2048,false,false,1,"KD, KI, EC50",r2,min,-2.0,240,1,107,215,0.302676223861531,0.30875132513255027,0.29033887526184876
2048,false,false,9,"KD, KI",r2,min,-1.0,240,1,99,219,0.2541682556027248,0.21239126069263972,0.2811821032133888
2048,true,true,3,"KD, KI",r2,min,-1.0,240,1,99,219,0.28845551643611544,0.3094570720980553,0.24559765050395257
2048,false,false,5,"KD, KI",r2,min,-1.0,240,1,99,219,0.22615478871299202,0.21028820902223286,0.2292020114712157
2048,true,true,2,"KD, KI",r2,min,-1.0,240,1,99,219,0.2591921782631969,0.30056669575597844,0.18619397379713643
2048,false,false,11,"KD, KI",r2,min,-1.0,240,1,99,219,0.268852179165089,0.2679057528605476,0.2521467079208173
2048,false,false,3,"KD, KI, EC50",r2,min,-1.0,240,1,107,215,0.23814025133646136,0.25752982983061873,0.19485395234763225
2048,true,true,1,"KD, KI",r2,min,-0.25,120,1,152,181,0.26034202791251443,0.26087411045079595,0.25069063224095334
2048,false,false,5,"KD, KI, EC50",r2,min,-0.25,120,1,155,181,0.2691213106616402,0.2371134304176245,0.29223087322012103
2048,true,true,3,"KD, KI, EC50, IC50",r2,min,-0.25,120,1,234,140,0.3039362900915941,0.26785551371727556,0.3372968549360801
2048,false,false,7,"KD, KI, EC50",r2,min,-0.25,120,1,155,181,0.2409938479859512,0.23450986461647433,0.2335265008047465
2048,false,false,1,"KD, KI",r2,min,-0.25,120,1,152,181,0.26705770306220816,0.2881387569245821,0.2282143385529489
2048,false,false,11,"KD, KI, EC50, IC50",r2,min,-0.25,120,1,234,140,0.3363373049134776,0.33580858296588595,0.3300090061414453
2048,false,false,9,"KD, KI, EC50, IC50",r2,min,-0.25,120,1,234,140,0.3134945388721737,0.28948538280081454,0.3429856976902298
2048,false,false,5,"KD, KI, EC50, IC50",r2,min,-0.25,120,1,234,140,0.35270070570313344,0.330907255688621,0.3657646614118521
2048,true,true,1,"KD, KI, EC50, IC50",r2,min,-0.25,120,1,234,140,0.33271680545591215,0.3625998229599046,0.29413177928962553
2048,false,false,7,"KD, KI, EC50, IC50",r2,min,-0.25,120,1,234,140,0.34848796703995066,0.3382145735005779,0.35575468977418534
2048,false,false,9,"KD, KI, EC50",r2,min,-0.25,120,1,155,181,0.2697103980475404,0.2809667048161372,0.2414578813967218
2048,false,false,2,"KD, KI",r2,min,-0.25,120,1,152,181,0.29612179623958546,0.31793357562221486,0.2525466367846668
2048,true,true,2,"KD, KI, EC50, IC50",r2,min,-0.25,120,1,234,140,0.31215426732588375,0.29231838206613997,0.32255632135390244
2048,false,false,1,"KD, KI, EC50, IC50",r2,min,-0.25,120,1,234,140,0.3765663062525924,0.34223137315524627,0.41238695332217945
2048,false,false,7,"KD, KI",r2,min,-0.25,120,1,152,181,0.22675086796933405,0.2125565208437111,0.22876566966478773
2048,false,false,9,"KD, KI, EC50, IC50",r2,min,,240,1,184,167,0.27367241654719454,0.2437905089719914,0.30616734330998724
2048,false,false,5,"KD, KI, EC50, IC50",r2,min,,240,1,184,167,0.3220210667403516,0.300143537007845,0.33131553352844334
2048,true,true,1,"KD, KI, EC50, IC50",r2,min,,240,1,184,167,0.27951952968993504,0.3321021708821826,0.2085256058014439
2048,false,false,7,"KD, KI, EC50, IC50",r2,min,,240,1,184,167,0.316660124433103,0.31093871353590913,0.31598442823641854
2048,false,false,9,"KD, KI, EC50",r2,min,,240,1,107,215,0.25115964759028614,0.24825060043232483,0.24335918827702366
2048,false,false,2,"KD, KI",r2,min,,240,1,99,219,0.2663969504820877,0.29654785152501234,0.2189959459637571
2048,true,true,2,"KD, KI, EC50, IC50",r2,min,,240,1,184,167,0.2768686041675838,0.2783420894141839,0.25825180300771455
2048,false,false,1,"KD, KI, EC50, IC50",r2,min,,240,1,184,167,0.33906053000503317,0.3124710136473272,0.364884827905011
2048,false,false,7,"KD, KI",r2,min,,240,1,99,219,0.22219053464293725,0.17708319626870006,0.26165064601748367
2048,false,false,2,"KD, KI, EC50, IC50",r2,min,,240,1,184,167,0.32320082212259454,0.2827336714318265,0.35772352038741584
2048,false,false,3,"KD, KI, EC50, IC50",r2,min,,240,1,184,167,0.3142491349717877,0.31109842470703225,0.30642631901939404
2048,false,false,1,"KD, KI, EC50",r2,min,,240,1,107,215,0.302676223861531,0.30875132513255027,0.29033887526184876
2048,false,false,9,"KD, KI",r2,min,-2.0,240,1,99,219,0.2541682556027248,0.21239126069263972,0.2811821032133888
2048,true,true,3,"KD, KI",r2,min,-2.0,240,1,99,219,0.28845551643611544,0.3094570720980553,0.24559765050395257
2048,false,false,5,"KD, KI",r2,min,-2.0,240,1,99,219,0.22615478871299202,0.21028820902223286,0.2292020114712157
2048,false,false,7,"KD, KI, EC50",r2,min,0.0,120,1,150,184,0.24000064252216452,0.23426288469012777,0.23193986837061775
2048,false,false,1,"KD, KI",r2,min,0.0,120,1,148,183,0.2679625641812835,0.2908113547504962,0.22763067913214144
2048,false,false,11,"KD, KI, EC50, IC50",r2,min,0.0,120,1,234,140,0.3363373049134776,0.33580858296588595,0.3300090061414453
2048,false,false,9,"KD, KI, EC50, IC50",r2,min,0.0,120,1,232,142,0.31515371681487997,0.29361895908670216,0.3419356929602675
2048,false,false,5,"KD, KI, EC50, IC50",r2,min,0.0,120,1,232,142,0.35036637221445394,0.330914170743125,0.3604863345705019
2048,true,true,1,"KD, KI, EC50, IC50",r2,min,0.0,120,1,233,140,0.333170512271419,0.3635412718779278,0.29413177928962553
2048,false,false,7,"KD, KI, EC50, IC50",r2,min,0.0,120,1,231,142,0.35064735196249447,0.34372149032782096,0.35370748607591107
2048,false,false,9,"KD, KI, EC50",r2,min,0.0,120,1,152,182,0.26969245731757857,0.28181073028507175,0.24006013288483005
2048,false,false,2,"KD, KI",r2,min,0.0,120,1,149,184,0.29599327058892744,0.3201924868000949,0.2501955118636861
2048,true,true,2,"KD, KI, EC50, IC50",r2,min,0.0,120,1,234,140,0.31215426732588375,0.29231838206613997,0.32255632135390244
2048,false,false,1,"KD, KI, EC50, IC50",r2,min,0.0,120,1,233,141,0.37838482277154245,0.34762088715801304,0.41010802735886837
2048,false,false,7,"KD, KI",r2,min,0.0,120,1,150,181,0.22675086796933405,0.2125565208437111,0.22876566966478773
2048,false,false,2,"KD, KI, EC50, IC50",r2,min,0.0,120,1,233,140,0.35885171095227164,0.3196719145544533,0.39242575672900265
2048,false,false,3,"KD, KI, EC50, IC50",r2,min,0.0,120,1,233,141,0.33713424834482486,0.3338760195494066,0.33491679015442366
2048,false,false,1,"KD, KI, EC50",r2,min,0.0,120,1,151,183,0.26634735015595745,0.2755177139419188,0.24437502737663785
2048,false,false,2,"KD, KI, EC50",r2,min,-1.0,240,1,107,215,0.2511858936930514,0.2672814580925537,0.22121591876187097
2048,false,false,11,"KD, KI, EC50",r2,min,-1.0,240,1,107,215,0.26414754113805056,0.26536231345235056,0.25074373650651455
2048,false,false,3,"KD, KI",r2,min,-1.0,240,1,99,219,0.25184193199726784,0.2328037370189856,0.25683822821371305
2048,true,true,1,"KD, KI",r2,min,-1.0,240,1,99,219,0.2456965218716414,0.2395840247816604,0.24510997915850424
2048,false,false,5,"KD, KI, EC50",r2,min,-1.0,240,1,107,215,0.25343549673586907,0.2306086239139943,0.2698986283296186
2048,true,true,3,"KD, KI, EC50, IC50",r2,min,-1.0,240,1,184,167,0.2784156627496547,0.24562852619352363,0.2982239076543959
2048,false,false,7,"KD, KI, EC50",r2,min,-1.0,240,1,107,215,0.225524140661055,0.19840934676811062,0.2519746904188125
2048,false,false,1,"KD, KI",r2,min,-1.0,240,1,99,219,0.24809782870674352,0.2674891096080045,0.2226681990058536
2048,false,false,11,"KD, KI, EC50, IC50",r2,min,-1.0,240,1,184,167,0.29921508471418024,0.29584060186670824,0.2940751622067121
2048,false,false,9,"KD, KI, EC50, IC50",r2,min,-1.0,240,1,184,167,0.27367241654719454,0.2437905089719914,0.30616734330998724
2048,false,false,5,"KD, KI, EC50, IC50",r2,min,-1.0,240,1,184,167,0.3220210667403516,0.300143537007845,0.33131553352844334
2048,true,true,1,"KD, KI, EC50, IC50",r2,min,-1.0,240,1,184,167,0.27951952968993504,0.3321021708821826,0.2085256058014439
2048,false,false,7,"KD, KI, EC50, IC50",r2,min,-1.0,240,1,184,167,0.316660124433103,0.31093871353590913,0.31598442823641854
2048,false,false,9,"KD, KI, EC50",r2,min,-1.0,240,1,107,215,0.25115964759028614,0.24825060043232483,0.24335918827702366
2048,false,false,2,"KD, KI",r2,min,-1.0,240,1,99,219,0.2663969504820877,0.29654785152501234,0.2189959459637571
2048,true,true,2,"KD, KI, EC50, IC50",r2,min,-1.0,240,1,184,167,0.2768686041675838,0.2783420894141839,0.25825180300771455
2048,false,false,1,"KD, KI, EC50, IC50",r2,min,-1.0,240,1,184,167,0.33906053000503317,0.3124710136473272,0.364884827905011
2048,false,false,7,"KD, KI",r2,min,-1.0,240,1,99,219,0.22219053464293725,0.17708319626870006,0.26165064601748367
2048,false,false,2,"KD, KI, EC50, IC50",r2,min,-1.0,240,1,184,167,0.32320082212259454,0.2827336714318265,0.35772352038741584
2048,false,false,3,"KD, KI, EC50, IC50",r2,min,-1.0,240,1,184,167,0.3142491349717877,0.31109842470703225,0.30642631901939404
2048,false,false,1,"KD, KI, EC50",r2,min,-1.0,240,1,107,215,0.302676223861531,0.30875132513255027,0.29033887526184876
2048,false,false,9,"KD, KI",r2,min,-0.5,240,1,99,219,0.2541682556027248,0.21239126069263972,0.2811821032133888
2048,true,true,3,"KD, KI",r2,min,-0.5,240,1,99,219,0.28845551643611544,0.3094570720980553,0.24559765050395257
2048,false,false,5,"KD, KI",r2,min,-0.5,240,1,99,219,0.22615478871299202,0.21028820902223286,0.2292020114712157
2048,true,true,2,"KD, KI",r2,min,-0.5,240,1,99,219,0.2591921782631969,0.30056669575597844,0.18619397379713643
2048,false,false,11,"KD, KI",r2,min,-0.5,240,1,99,219,0.268852179165089,0.2679057528605476,0.2521467079208173
2048,false,false,3,"KD, KI, EC50",r2,min,-0.5,240,1,107,215,0.23814025133646136,0.25752982983061873,0.19485395234763225
2048,false,false,2,"KD, KI, EC50",r2,min,-0.5,240,1,107,215,0.2511858936930514,0.2672814580925537,0.22121591876187097
2048,false,false,11,"KD, KI, EC50",r2,min,-0.5,240,1,107,215,0.26414754113805056,0.26536231345235056,0.25074373650651455
2048,false,false,3,"KD, KI",r2,min,-0.5,240,1,99,219,0.25184193199726784,0.2328037370189856,0.25683822821371305
2048,true,true,1,"KD, KI",r2,min,-0.5,240,1,99,219,0.2456965218716414,0.2395840247816604,0.24510997915850424
2048,false,false,5,"KD, KI, EC50",r2,min,-0.5,240,1,107,215,0.25343549673586907,0.2306086239139943,0.2698986283296186
2048,true,true,3,"KD, KI, EC50, IC50",r2,min,-0.5,240,1,184,167,0.2784156627496547,0.24562852619352363,0.2982239076543959
2048,false,false,7,"KD, KI, EC50",r2,min,-0.5,240,1,107,215,0.225524140661055,0.19840934676811062,0.2519746904188125
2048,false,false,1,"KD, KI",r2,min,-0.5,240,1,99,219,0.24809782870674352,0.2674891096080045,0.2226681990058536
2048,false,false,11,"KD, KI, EC50, IC50",r2,min,-0.5,240,1,184,167,0.29921508471418024,0.29584060186670824,0.2940751622067121
2048,false,false,9,"KD, KI, EC50, IC50",r2,min,-0.5,240,1,184,167,0.27367241654719454,0.2437905089719914,0.30616734330998724
2048,false,false,5,"KD, KI, EC50, IC50",r2,min,-0.5,240,1,184,167,0.3220210667403516,0.300143537007845,0.33131553352844334
2048,true,true,1,"KD, KI, EC50, IC50",r2,min,-0.5,240,1,184,167,0.27951952968993504,0.3321021708821826,0.2085256058014439
2048,false,false,7,"KD, KI, EC50, IC50",r2,min,-0.5,240,1,184,167,0.316660124433103,0.31093871353590913,0.31598442823641854
2048,false,false,9,"KD, KI, EC50",r2,min,-0.5,240,1,107,215,0.25115964759028614,0.24825060043232483,0.24335918827702366
2048,false,false,2,"KD, KI",r2,min,-0.5,240,1,99,219,0.2663969504820877,0.29654785152501234,0.2189959459637571
2048,true,true,2,"KD, KI, EC50, IC50",r2,min,-0.5,240,1,184,167,0.2768686041675838,0.2783420894141839,0.25825180300771455
2048,false,false,1,"KD, KI, EC50, IC50",r2,min,-0.5,240,1,184,167,0.33906053000503317,0.3124710136473272,0.364884827905011
2048,false,false,7,"KD, KI",r2,min,-0.5,240,1,99,219,0.22219053464293725,0.17708319626870006,0.26165064601748367
2048,false,false,2,"KD, KI, EC50, IC50",r2,min,-0.5,240,1,184,167,0.32320082212259454,0.2827336714318265,0.35772352038741584
2048,false,false,3,"KD, KI, EC50, IC50",r2,min,-0.5,240,1,184,167,0.3142491349717877,0.31109842470703225,0.30642631901939404
2048,false,false,1,"KD, KI, EC50",r2,min,-0.5,240,1,107,215,0.302676223861531,0.30875132513255027,0.29033887526184876
2048,false,false,9,"KD, KI",r2,min,-0.25,240,1,99,219,0.2541682556027248,0.21239126069263972,0.2811821032133888
2048,true,true,3,"KD, KI",r2,min,-0.25,240,1,99,219,0.28845551643611544,0.3094570720980553,0.24559765050395257
2048,false,false,5,"KD, KI",r2,min,-0.25,240,1,99,219,0.22615478871299202,0.21028820902223286,0.2292020114712157
2048,true,true,2,"KD, KI",r2,min,-0.25,240,1,99,219,0.2591921782631969,0.30056669575597844,0.18619397379713643
2048,false,false,11,"KD, KI",r2,min,-0.25,240,1,99,219,0.268852179165089,0.2679057528605476,0.2521467079208173
2048,false,false,3,"KD, KI, EC50",r2,min,-0.25,240,1,107,215,0.23814025133646136,0.25752982983061873,0.19485395234763225
2048,false,false,2,"KD, KI, EC50",r2,min,-0.25,240,1,107,215,0.2511858936930514,0.2672814580925537,0.22121591876187097
2048,false,false,11,"KD, KI, EC50",r2,min,-0.25,240,1,107,215,0.26414754113805056,0.26536231345235056,0.25074373650651455
2048,false,false,3,"KD, KI",r2,min,-0.25,240,1,99,219,0.25184193199726784,0.2328037370189856,0.25683822821371305
2048,true,true,1,"KD, KI",r2,min,-0.25,240,1,99,219,0.2456965218716414,0.2395840247816604,0.24510997915850424
2048,false,false,5,"KD, KI, EC50",r2,min,-0.25,240,1,107,215,0.25343549673586907,0.2306086239139943,0.2698986283296186
2048,true,true,3,"KD, KI, EC50, IC50",r2,min,-0.25,240,1,184,167,0.2784156627496547,0.24562852619352363,0.2982239076543959
2048,false,false,9,"KD, KI",r2,min,0.0,240,1,99,219,0.2541682556027248,0.21239126069263972,0.2811821032133888
2048,true,true,3,"KD, KI",r2,min,0.0,240,1,98,219,0.28772183162758996,0.30742143917670245,0.24608242944467118
2048,false,false,5,"KD, KI",r2,min,0.0,240,1,99,219,0.22615478871299202,0.21028820902223286,0.2292020114712157
2048,true,true,2,"KD, KI",r2,min,0.0,240,1,99,219,0.2591921782631969,0.30056669575597844,0.18619397379713643
2048,false,false,11,"KD, KI",r2,min,0.0,240,1,99,219,0.268852179165089,0.2679057528605476,0.2521467079208173
2048,false,false,3,"KD, KI, EC50",r2,min,0.0,240,1,107,215,0.23814025133646136,0.25752982983061873,0.19485395234763225
2048,false,false,2,"KD, KI, EC50",r2,min,0.0,240,1,107,215,0.2511858936930514,0.2672814580925537,0.22121591876187097
2048,false,false,11,"KD, KI, EC50",r2,min,0.0,240,1,107,215,0.26414754113805056,0.26536231345235056,0.25074373650651455
2048,false,false,3,"KD, KI",r2,min,0.0,240,1,99,219,0.25184193199726784,0.2328037370189856,0.25683822821371305
2048,true,true,1,"KD, KI",r2,min,0.0,240,1,99,219,0.2456965218716414,0.2395840247816604,0.24510997915850424
2048,false,false,5,"KD, KI, EC50",r2,min,0.0,240,1,107,215,0.25343549673586907,0.2306086239139943,0.2698986283296186
2048,true,true,3,"KD, KI, EC50, IC50",r2,min,0.0,240,1,184,167,0.2784156627496547,0.24562852619352363,0.2982239076543959
2048,false,false,7,"KD, KI, EC50",r2,min,0.0,240,1,107,215,0.225524140661055,0.19840934676811062,0.2519746904188125
2048,false,false,1,"KD, KI",r2,min,0.0,240,1,99,219,0.24809782870674352,0.2674891096080045,0.2226681990058536
2048,false,false,11,"KD, KI, EC50, IC50",r2,min,0.0,240,1,184,167,0.29921508471418024,0.29584060186670824,0.2940751622067121
2048,false,false,7,"KD, KI, EC50",r2,min,-0.25,240,1,107,215,0.225524140661055,0.19840934676811062,0.2519746904188125
2048,false,false,1,"KD, KI",r2,min,-0.25,240,1,99,219,0.24809782870674352,0.2674891096080045,0.2226681990058536
2048,false,false,11,"KD, KI, EC50, IC50",r2,min,-0.25,240,1,184,167,0.29921508471418024,0.29584060186670824,0.2940751622067121
2048,false,false,9,"KD, KI, EC50, IC50",r2,min,-0.25,240,1,184,167,0.27367241654719454,0.2437905089719914,0.30616734330998724
2048,false,false,5,"KD, KI, EC50, IC50",r2,min,-0.25,240,1,184,167,0.3220210667403516,0.300143537007845,0.33131553352844334
2048,true,true,1,"KD, KI, EC50, IC50",r2,min,-0.25,240,1,184,167,0.27951952968993504,0.3321021708821826,0.2085256058014439
2048,false,false,7,"KD, KI, EC50, IC50",r2,min,-0.25,240,1,184,167,0.316660124433103,0.31093871353590913,0.31598442823641854
2048,false,false,9,"KD, KI, EC50",r2,min,-0.25,240,1,107,215,0.25115964759028614,0.24825060043232483,0.24335918827702366
2048,false,false,2,"KD, KI",r2,min,-0.25,240,1,99,219,0.2663969504820877,0.29654785152501234,0.2189959459637571
2048,true,true,2,"KD, KI, EC50, IC50",r2,min,-0.25,240,1,184,167,0.2768686041675838,0.2783420894141839,0.25825180300771455
2048,false,false,1,"KD, KI, EC50, IC50",r2,min,-0.25,240,1,184,167,0.33906053000503317,0.3124710136473272,0.364884827905011
2048,false,false,7,"KD, KI",r2,min,-0.25,240,1,99,219,0.22219053464293725,0.17708319626870006,0.26165064601748367
2048,false,false,2,"KD, KI, EC50, IC50",r2,min,-0.25,240,1,184,167,0.32320082212259454,0.2827336714318265,0.35772352038741584
2048,false,false,3,"KD, KI, EC50, IC50",r2,min,-0.25,240,1,184,167,0.3142491349717877,0.31109842470703225,0.30642631901939404
2048,false,false,1,"KD, KI, EC50",r2,min,-0.25,240,1,107,215,0.302676223861531,0.30875132513255027,0.29033887526184876
2048,false,false,9,"KD, KI, EC50, IC50",r2,min,0.0,240,1,184,167,0.27367241654719454,0.2437905089719914,0.30616734330998724
2048,false,false,5,"KD, KI, EC50, IC50",r2,min,0.0,240,1,184,167,0.3220210667403516,0.300143537007845,0.33131553352844334
2048,true,true,1,"KD, KI, EC50, IC50",r2,min,0.0,240,1,183,167,0.279538589177904,0.33162779606685744,0.20880264971948964
2048,false,false,7,"KD, KI, EC50, IC50",r2,min,0.0,240,1,183,167,0.3146445930023143,0.3074088067155326,0.31629889168836695
2048,false,false,9,"KD, KI, EC50",r2,min,0.0,240,1,107,215,0.25115964759028614,0.24825060043232483,0.24335918827702366
